id,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,state,color
7792,76249,2019,,Focus,salvage,6 cylinders,hybrid,82819,,,GA,black
4236,11564,2018,Nissan,C-Class,salvage,,hybrid,142003,,manual,CA,red
1548,75163,2007,Honda,,like new,3 cylinders,,143572,clean,manual,PA,silver
2978,42822,2010,Kia,Corolla,salvage,3 cylinders,,26567,clean,manual,GA,white
5008,31510,2014,Ford,Focus,salvage,6 cylinders,gas,187825,rebuilt,manual,MI,
5117,66894,2006,Honda,,good,,electric,43487,clean,automatic,FL,green
4108,72249,2019,,Civic,good,8 cylinders,gas,46295,clean,manual,OH,black
6721,64984,2005,Nissan,,like new,3 cylinders,hybrid,231239,,manual,CA,
4676,8112,2016,,Civic,like new,6 cylinders,gas,58334,salvage,manual,TX,green
6967,65291,1998,,,,4 cylinders,diesel,241240,clean,automatic,OH,green
3030,45499,2005,Volkswagen,Impala,like new,4 cylinders,diesel,218143,clean,manual,FL,white
3606,30931,2002,Kia,Altima,salvage,3 cylinders,hybrid,89161,,manual,NC,red
9318,60903,2019,Mercedes,Focus,good,,electric,134005,salvage,automatic,CA,silver
3823,26581,,Toyota,Impala,salvage,3 cylinders,,5433,rebuilt,,CA,other
9834,46393,2015,,,,,hybrid,26009,,,CA,other
3817,12797,2014,Toyota,,fair,other,electric,136479,rebuilt,manual,PA,other
6871,43566,2002,,Rio,good,4 cylinders,hybrid,135398,rebuilt,automatic,FL,silver
8163,54540,2010,BMW,Rio,good,3 cylinders,hybrid,19973,clean,automatic,FL,black
6468,23981,2000,Nissan,,fair,,electric,244706,,manual,PA,green
755,42286,2017,Nissan,Impala,salvage,other,electric,186067,rebuilt,manual,NC,silver
1091,77475,1995,Hyundai,,like new,3 cylinders,,198939,rebuilt,,CA,gray
7660,24277,2009,Hyundai,Corolla,fair,other,diesel,36432,salvage,,IL,
5539,28900,2016,Chevrolet,C-Class,,6 cylinders,,210284,salvage,,IL,green
2722,55053,1999,Honda,Altima,salvage,3 cylinders,hybrid,142891,rebuilt,manual,FL,gray
6082,57073,1995,Hyundai,C-Class,,3 cylinders,gas,86671,salvage,manual,OH,
8285,18429,2021,Mercedes,,like new,4 cylinders,hybrid,181765,clean,automatic,MI,green
3810,74623,2016,Hyundai,Impala,salvage,3 cylinders,,10559,rebuilt,manual,OH,green
1982,35667,2019,Honda,Corolla,excellent,other,diesel,125,clean,,FL,green
4203,34276,1999,,C-Class,like new,3 cylinders,hybrid,210980,,automatic,OH,other
2909,1026,2008,Honda,Impala,fair,3 cylinders,hybrid,43041,salvage,,CA,red
7166,,2017,Nissan,Elantra,good,4 cylinders,,37727,rebuilt,manual,TX,white
3077,75679,2010,Honda,Civic,like new,4 cylinders,hybrid,164036,,,GA,silver
8289,9935,2020,Honda,,like new,8 cylinders,gas,34063,,automatic,FL,white
6958,50557,2021,Hyundai,C-Class,like new,6 cylinders,diesel,68733,rebuilt,manual,GA,
8151,8679,2000,Nissan,Golf,salvage,6 cylinders,diesel,249292,clean,,CA,
2847,60854,2003,Honda,C-Class,good,3 cylinders,hybrid,128261,clean,,NC,red
246,66408,2012,Honda,Impala,salvage,,hybrid,121261,rebuilt,manual,OH,gray
4149,2157,2021,Hyundai,Altima,like new,3 cylinders,hybrid,105722,salvage,manual,NC,
2014,27905,2011,Kia,Altima,good,,gas,229528,,manual,MI,white
2402,33851,2013,,,like new,,electric,36228,clean,,MI,silver
1416,66181,2006,Nissan,Civic,good,4 cylinders,electric,207250,salvage,manual,MI,red
7224,33674,2011,Mercedes,3 Series,fair,8 cylinders,gas,210566,rebuilt,manual,TX,other
9311,43942,2014,Ford,,like new,6 cylinders,hybrid,64053,clean,manual,OH,silver
9229,36995,2012,Volkswagen,Focus,,3 cylinders,electric,201836,clean,automatic,GA,green
3530,48956,1998,Honda,3 Series,salvage,3 cylinders,diesel,,salvage,automatic,FL,blue
1212,69420,2001,Kia,Elantra,,,gas,172380,rebuilt,manual,FL,gray
5654,51524,2019,Kia,,,6 cylinders,diesel,156478,clean,manual,OH,white
1122,28536,2014,Kia,Elantra,good,,diesel,14697,salvage,,FL,white
4128,26099,1995,Honda,Civic,excellent,4 cylinders,electric,205389,clean,manual,IL,red
627,34564,2009,Volkswagen,3 Series,excellent,8 cylinders,hybrid,192949,salvage,automatic,NY,white
879,49645,2016,Honda,,like new,other,diesel,15776,rebuilt,,IL,gray
428,69593,2003,,Rio,excellent,4 cylinders,diesel,25329,rebuilt,,NY,silver
5801,56261,2010,Volkswagen,Rio,fair,6 cylinders,,93945,,manual,OH,black
4682,14203,1995,,,good,8 cylinders,diesel,33684,clean,manual,MI,white
7700,63268,2011,Volkswagen,Civic,fair,,electric,229282,salvage,automatic,OH,white
2288,18570,2006,Ford,Golf,fair,4 cylinders,electric,206883,rebuilt,automatic,CA,white
2646,8460,2013,Chevrolet,Rio,salvage,8 cylinders,,15869,rebuilt,,IL,red
3321,49165,1999,Nissan,C-Class,good,4 cylinders,hybrid,72241,,manual,GA,
1406,2052,2021,Toyota,Elantra,excellent,,,231026,salvage,manual,OH,blue
1000,72416,2015,Honda,Corolla,good,6 cylinders,hybrid,192919,salvage,automatic,GA,white
155,14887,1997,Toyota,Corolla,fair,6 cylinders,hybrid,228824,rebuilt,,MI,red
6357,29431,2002,BMW,C-Class,,3 cylinders,electric,93307,clean,,GA,
1731,47335,1997,,Altima,like new,,electric,102235,rebuilt,,TX,red
1715,1878,2009,Toyota,Rio,salvage,3 cylinders,diesel,25615,clean,manual,GA,white
9048,8333,2011,Nissan,,,other,gas,155525,,,IL,
8611,33802,2010,Volkswagen,Golf,,3 cylinders,diesel,228782,clean,,CA,other
2890,5292,2017,Honda,Focus,excellent,other,hybrid,150984,rebuilt,,GA,white
8717,,2019,Mercedes,Focus,good,,hybrid,54901,clean,automatic,OH,white
8471,56006,2018,Mercedes,Focus,good,other,gas,162417,salvage,automatic,MI,silver
8772,12997,2013,,Golf,,8 cylinders,hybrid,45252,,manual,PA,green
59,25345,2013,Nissan,C-Class,like new,6 cylinders,hybrid,208185,salvage,,TX,green
482,61882,2004,Kia,Civic,good,3 cylinders,diesel,151211,,,FL,black
8525,50450,2018,Volkswagen,Civic,,,diesel,43635,,,MI,other
4743,904,1998,,Focus,,8 cylinders,gas,89428,salvage,automatic,TX,gray
6998,60813,1999,,Civic,like new,3 cylinders,,117770,clean,manual,PA,silver
8314,36821,2008,,Elantra,fair,3 cylinders,gas,52892,salvage,manual,FL,blue
832,27886,2022,Hyundai,,,other,,119185,clean,,NY,other
7682,41195,2020,Nissan,Golf,fair,6 cylinders,electric,62012,clean,automatic,FL,green
4213,39736,1997,Kia,Altima,fair,other,electric,28972,clean,,TX,black
3158,76091,2016,Mercedes,Golf,excellent,3 cylinders,gas,12009,salvage,automatic,NY,gray
2800,62903,2015,Kia,3 Series,,6 cylinders,,49318,rebuilt,,FL,silver
4872,72274,2004,,Focus,fair,3 cylinders,gas,47322,,automatic,MI,blue
8828,47593,1997,Nissan,Focus,,6 cylinders,,230508,salvage,,TX,
7586,47807,2013,BMW,Elantra,excellent,4 cylinders,,46010,salvage,automatic,OH,
9919,28106,2014,Ford,Altima,fair,6 cylinders,diesel,134835,salvage,,CA,blue
4410,44616,2011,Chevrolet,Altima,excellent,,hybrid,24236,rebuilt,,IL,silver
9175,7739,2007,,C-Class,like new,8 cylinders,diesel,91405,,automatic,TX,black
4404,9991,,Mercedes,Rio,salvage,3 cylinders,diesel,163331,,automatic,GA,white
4874,14770,2016,Chevrolet,Elantra,like new,8 cylinders,electric,43713,salvage,automatic,NY,white
4756,45756,2005,Kia,Altima,excellent,,,13965,clean,,IL,white
8268,25517,2007,Hyundai,Elantra,,other,hybrid,150240,clean,manual,MI,silver
4502,35833,2009,Toyota,Elantra,excellent,6 cylinders,hybrid,556,salvage,automatic,OH,green
6496,36878,2009,Toyota,3 Series,,3 cylinders,hybrid,43471,,,TX,
705,54818,2010,Nissan,Elantra,excellent,other,diesel,59923,rebuilt,,IL,black
7114,4578,2021,Mercedes,C-Class,like new,,diesel,118506,clean,automatic,NC,other
932,28246,2018,Honda,,good,other,electric,3497,salvage,automatic,TX,other
248,20063,2010,Toyota,Corolla,,4 cylinders,,157920,salvage,automatic,MI,other
5259,12949,2015,,Altima,fair,,diesel,145288,clean,,NY,black
7762,56211,2016,Toyota,Civic,excellent,6 cylinders,hybrid,75802,clean,manual,CA,white
7633,42208,1995,Mercedes,3 Series,salvage,4 cylinders,electric,116494,clean,manual,GA,black
4441,43556,1998,Honda,Corolla,fair,3 cylinders,hybrid,140424,rebuilt,manual,MI,other
4440,46396,2003,Volkswagen,,excellent,other,diesel,198439,clean,automatic,CA,green
4670,29231,2006,Nissan,Golf,,,gas,122458,salvage,manual,CA,
6750,53942,2015,Hyundai,Rio,like new,8 cylinders,,167259,salvage,manual,IL,white
8158,48802,1999,Hyundai,Focus,fair,,electric,130372,rebuilt,manual,TX,gray
7572,20522,2016,Toyota,3 Series,excellent,4 cylinders,electric,73042,clean,,IL,blue
4271,68654,2005,Volkswagen,Corolla,,6 cylinders,diesel,221391,rebuilt,manual,NC,black
6378,58741,2020,Honda,C-Class,salvage,8 cylinders,electric,220901,salvage,,GA,black
9402,42817,1995,Volkswagen,Altima,fair,,,218143,clean,,NC,
8286,53802,2000,Mercedes,Focus,excellent,,gas,249722,clean,manual,FL,other
1637,,2018,Mercedes,,like new,8 cylinders,hybrid,194383,clean,automatic,FL,red
3804,1161,2010,Kia,Elantra,good,other,gas,7797,,,CA,red
4745,57293,2011,Kia,Focus,fair,,diesel,84568,,automatic,GA,red
3358,35756,1996,Hyundai,Elantra,excellent,other,,159465,salvage,automatic,CA,black
1934,43033,2007,Chevrolet,Elantra,fair,3 cylinders,hybrid,36169,rebuilt,automatic,NC,black
5741,8915,2022,BMW,,like new,8 cylinders,,228262,salvage,,NC,green
1180,3762,2013,Nissan,,good,6 cylinders,diesel,106040,clean,manual,PA,green
3624,14173,,BMW,,good,other,electric,101971,clean,manual,NC,gray
5962,13037,2021,Mercedes,Altima,excellent,,electric,16896,clean,,TX,other
8679,66179,2016,BMW,Corolla,,8 cylinders,hybrid,248135,rebuilt,,PA,red
6166,3462,2007,Nissan,C-Class,good,6 cylinders,diesel,25156,salvage,,FL,gray
255,50557,1996,Honda,,salvage,4 cylinders,,48669,clean,manual,IL,red
8442,58526,2017,Hyundai,,good,other,hybrid,6430,clean,,MI,black
5580,69182,2019,Kia,Rio,like new,3 cylinders,diesel,245646,,,FL,red
6634,61258,1995,BMW,Focus,like new,other,,240549,rebuilt,,IL,silver
3113,77174,2021,,Elantra,fair,8 cylinders,electric,157634,,manual,GA,red
5015,20095,2020,Honda,C-Class,good,4 cylinders,diesel,92746,clean,automatic,NY,
7192,54132,2013,Honda,Altima,salvage,4 cylinders,,240559,clean,,PA,silver
4413,886,1995,,Rio,good,8 cylinders,,183019,,automatic,MI,blue
4387,11256,2021,Ford,Elantra,good,other,electric,218394,clean,automatic,NY,silver
1561,67884,2012,Kia,Altima,like new,other,hybrid,162436,rebuilt,manual,NC,other
7811,21753,2015,,C-Class,excellent,4 cylinders,electric,197868,,,GA,white
6292,55175,2012,Ford,Impala,good,3 cylinders,hybrid,208468,,automatic,CA,gray
5906,,2006,Toyota,Civic,good,4 cylinders,,236726,rebuilt,,GA,green
5413,78694,2015,,Focus,fair,3 cylinders,hybrid,231415,salvage,manual,PA,other
2551,1369,2014,Kia,Focus,salvage,4 cylinders,gas,68794,,manual,IL,
5161,50237,2017,Hyundai,Corolla,like new,other,hybrid,85506,clean,automatic,OH,gray
6841,,2012,Hyundai,Golf,good,,hybrid,6978,salvage,manual,CA,
8427,67994,2013,Nissan,Altima,,other,gas,197436,clean,manual,OH,other
8940,70459,2006,Nissan,3 Series,fair,4 cylinders,electric,239557,clean,,OH,gray
1743,24717,1995,Honda,Corolla,excellent,,electric,234377,rebuilt,manual,PA,green
7465,72678,2014,,Rio,like new,3 cylinders,diesel,195424,clean,automatic,TX,other
7821,29818,2019,Hyundai,Elantra,like new,8 cylinders,diesel,92783,clean,automatic,PA,blue
1157,46541,2020,Volkswagen,Impala,,3 cylinders,electric,126491,rebuilt,manual,OH,other
1727,15192,2020,Kia,3 Series,salvage,8 cylinders,hybrid,98723,rebuilt,automatic,FL,black
6104,48074,2020,Chevrolet,Corolla,fair,3 cylinders,,43784,,automatic,NC,gray
7528,23831,2005,,Corolla,fair,,gas,182207,clean,manual,NY,silver
9846,41816,2020,Chevrolet,Rio,,other,,222998,clean,automatic,CA,
2186,62454,2013,Hyundai,Corolla,good,6 cylinders,,167271,salvage,,NY,green
9195,75244,2007,Mercedes,C-Class,salvage,,,84512,,,GA,black
3852,67483,2012,Volkswagen,Altima,,3 cylinders,gas,212359,,automatic,GA,black
7201,2038,2005,Nissan,Focus,good,,gas,223185,,automatic,FL,gray
7369,24972,2010,Nissan,3 Series,,3 cylinders,gas,239574,clean,manual,MI,
3176,48361,2016,Mercedes,,like new,3 cylinders,electric,199751,rebuilt,automatic,TX,silver
4035,72045,2013,Toyota,3 Series,good,4 cylinders,diesel,13692,,automatic,IL,silver
5376,62097,2010,Toyota,Elantra,good,3 cylinders,,161850,,manual,GA,blue
2035,51217,2001,BMW,Rio,excellent,other,electric,158915,rebuilt,automatic,MI,other
843,32949,2006,Nissan,Altima,fair,8 cylinders,,241538,,automatic,TX,green
1529,45102,1997,Mercedes,Impala,like new,other,diesel,163736,salvage,,GA,black
3979,8524,2020,Mercedes,Impala,good,other,,180006,rebuilt,manual,FL,other
7196,58227,1995,Nissan,Elantra,good,4 cylinders,gas,149296,,,OH,white
8782,24067,2002,BMW,Rio,fair,other,gas,103927,rebuilt,,GA,white
9663,29509,1999,Toyota,Focus,excellent,,electric,13332,salvage,,MI,red
8928,66215,2015,Ford,Impala,salvage,8 cylinders,,102397,salvage,automatic,MI,gray
6797,14626,2008,,,fair,6 cylinders,,640,salvage,manual,OH,silver
3309,25838,2001,,3 Series,good,4 cylinders,gas,54751,salvage,manual,OH,red
8101,28132,2021,Honda,Impala,good,6 cylinders,hybrid,164108,clean,automatic,OH,gray
9895,45313,2017,,3 Series,excellent,6 cylinders,hybrid,224292,clean,manual,MI,other
4032,59682,2009,Hyundai,,,4 cylinders,hybrid,235190,salvage,manual,TX,blue
2389,55256,1996,Nissan,Rio,excellent,6 cylinders,,232133,salvage,manual,CA,white
3124,31220,2011,Volkswagen,C-Class,,3 cylinders,diesel,143674,clean,,MI,black
126,27072,2000,Volkswagen,3 Series,good,,hybrid,66554,clean,manual,CA,gray
6251,73262,2009,Honda,Corolla,fair,,diesel,112871,clean,automatic,NY,red
8836,70634,2001,,C-Class,excellent,other,,53204,salvage,automatic,TX,red
5251,65649,2009,BMW,Elantra,good,other,hybrid,211608,salvage,,IL,
8508,55824,2010,Hyundai,3 Series,salvage,6 cylinders,gas,98059,rebuilt,automatic,IL,white
3844,73166,2020,Volkswagen,Civic,fair,3 cylinders,gas,107002,,automatic,MI,blue
3998,37093,2017,Ford,Rio,fair,8 cylinders,gas,15744,,,FL,red
9772,66525,2006,,,excellent,4 cylinders,hybrid,104873,clean,automatic,OH,black
9924,77698,,Nissan,Corolla,salvage,3 cylinders,,29263,salvage,manual,PA,green
6899,14239,2017,,3 Series,like new,,electric,41682,salvage,automatic,NC,silver
4146,31759,2011,Ford,3 Series,fair,,gas,87938,,,OH,other
7555,71265,1995,Mercedes,,salvage,3 cylinders,,222207,salvage,manual,OH,red
8961,1684,2017,Hyundai,Elantra,like new,,diesel,198996,rebuilt,,GA,other
6760,16348,1998,BMW,3 Series,like new,other,electric,200671,rebuilt,automatic,IL,white
5318,7870,2016,,Elantra,fair,,hybrid,178991,salvage,,TX,blue
9007,77075,1998,Mercedes,Golf,fair,,diesel,23070,rebuilt,manual,PA,other
9230,33851,2008,Toyota,Elantra,good,,gas,16716,clean,automatic,NC,white
5104,37696,2012,Nissan,Elantra,excellent,4 cylinders,hybrid,67169,salvage,automatic,FL,red
5582,44611,2012,,Golf,salvage,4 cylinders,,68314,rebuilt,,PA,
635,29246,2016,Kia,Altima,excellent,4 cylinders,electric,640,clean,automatic,IL,gray
6514,39172,2014,Kia,Focus,fair,other,electric,147624,rebuilt,automatic,TX,black
93,29873,2017,,,excellent,4 cylinders,hybrid,32844,rebuilt,automatic,FL,green
2601,31197,2019,,,fair,3 cylinders,hybrid,126868,,manual,OH,blue
7094,19395,1997,Toyota,Corolla,fair,6 cylinders,electric,166964,,,GA,white
2452,35024,2009,,Focus,fair,4 cylinders,diesel,62082,salvage,automatic,GA,green
8578,74262,2001,Toyota,Altima,salvage,8 cylinders,electric,22427,clean,automatic,PA,blue
3265,66197,2018,BMW,Golf,excellent,other,hybrid,8857,clean,manual,PA,black
4366,29875,2008,Chevrolet,C-Class,,6 cylinders,electric,109671,salvage,manual,NY,gray
920,16275,1996,,Impala,salvage,8 cylinders,diesel,640,clean,,TX,red
2616,21725,2010,,,fair,other,electric,158438,clean,manual,OH,blue
5110,51318,2020,Hyundai,Golf,excellent,6 cylinders,,66172,salvage,automatic,MI,black
9502,45566,2016,Nissan,,salvage,other,diesel,10266,rebuilt,automatic,CA,other
350,39949,2005,Kia,Civic,like new,8 cylinders,electric,237130,clean,manual,MI,
7266,37183,2014,Ford,,excellent,other,gas,95383,salvage,,MI,gray
9077,33433,2008,Chevrolet,Focus,salvage,other,electric,9032,,,GA,blue
4299,16959,2013,,C-Class,like new,,electric,32406,,manual,FL,gray
2091,73869,2013,Hyundai,Rio,excellent,,gas,3300,salvage,manual,GA,gray
7084,50233,2010,Volkswagen,3 Series,excellent,4 cylinders,electric,143699,rebuilt,automatic,OH,other
7056,57418,2022,Honda,Rio,good,8 cylinders,diesel,76967,rebuilt,,MI,black
9383,75950,2015,Mercedes,,excellent,4 cylinders,diesel,153876,salvage,automatic,NY,gray
8246,65317,2015,Hyundai,3 Series,fair,3 cylinders,gas,242457,rebuilt,automatic,MI,green
1060,14888,2006,Nissan,Elantra,good,6 cylinders,electric,53428,,manual,MI,
9319,15852,2017,,,excellent,4 cylinders,gas,19931,,manual,MI,red
5382,27807,2003,Ford,,like new,6 cylinders,,117126,rebuilt,automatic,MI,white
9066,33659,2019,Ford,Elantra,good,6 cylinders,gas,28615,rebuilt,automatic,CA,blue
95,10089,2016,Nissan,Golf,fair,other,gas,25595,clean,manual,NY,white
1930,77965,2007,Volkswagen,Civic,good,4 cylinders,diesel,51488,clean,manual,PA,silver
4380,9067,2001,Mercedes,Focus,,8 cylinders,electric,19433,rebuilt,automatic,NY,blue
5959,20202,1999,Toyota,3 Series,good,3 cylinders,electric,82312,rebuilt,,IL,blue
8198,58842,2010,Toyota,Elantra,good,other,gas,192918,salvage,automatic,CA,green
4001,54745,1999,Kia,Focus,,,diesel,148295,clean,automatic,MI,other
4853,54125,2014,Toyota,Corolla,good,8 cylinders,,122891,clean,automatic,GA,
2691,37658,2021,Kia,Golf,good,6 cylinders,electric,228150,clean,manual,PA,other
1828,68457,2007,Honda,Impala,excellent,,hybrid,57594,clean,,MI,red
269,68161,2004,Ford,,salvage,6 cylinders,gas,241185,rebuilt,,GA,black
651,78967,1999,Volkswagen,,good,6 cylinders,electric,74469,,manual,NC,silver
7387,26628,2002,Hyundai,,fair,8 cylinders,diesel,242708,clean,,FL,other
4229,64986,2017,Nissan,Impala,like new,4 cylinders,diesel,223093,,automatic,PA,black
945,53315,1997,BMW,,good,4 cylinders,,58333,rebuilt,automatic,OH,other
4614,57649,2022,Mercedes,Elantra,like new,6 cylinders,electric,91489,clean,automatic,MI,white
5649,12194,2001,Ford,,,other,,139460,,automatic,IL,black
3824,46041,2010,,Golf,like new,6 cylinders,hybrid,187327,rebuilt,,FL,blue
5102,13724,1998,Toyota,Rio,fair,8 cylinders,electric,21227,salvage,automatic,NY,blue
2081,56071,2019,Kia,Focus,good,4 cylinders,diesel,145863,rebuilt,,NY,red
9708,22076,1998,Chevrolet,Golf,like new,other,hybrid,54660,salvage,,CA,blue
3895,61768,2017,Toyota,Focus,excellent,4 cylinders,gas,95925,salvage,,MI,blue
9219,75196,2011,,Focus,salvage,6 cylinders,diesel,117063,clean,manual,FL,silver
5630,2024,1996,Honda,C-Class,salvage,8 cylinders,electric,152339,,automatic,CA,blue
7039,8775,2004,Kia,Focus,like new,3 cylinders,gas,184858,salvage,,NC,other
8778,28435,2013,Ford,Corolla,excellent,other,gas,36320,clean,manual,MI,blue
9298,16063,2001,Chevrolet,Civic,good,4 cylinders,gas,87465,salvage,manual,OH,green
9377,68063,2015,,Corolla,good,3 cylinders,electric,163425,,,NC,red
5824,65649,2022,Chevrolet,C-Class,,3 cylinders,electric,22159,salvage,automatic,CA,green
5738,31490,2008,Ford,Golf,like new,3 cylinders,gas,92462,,manual,NY,green
8404,64670,2012,,C-Class,like new,3 cylinders,electric,149595,salvage,automatic,CA,blue
8131,53296,2004,Ford,Rio,fair,6 cylinders,,75965,,manual,NC,green
4983,69890,2005,Honda,,like new,other,gas,91696,salvage,automatic,IL,red
5601,4487,1996,Mercedes,Corolla,salvage,other,gas,,salvage,,NC,gray
6718,60292,2022,BMW,Golf,good,8 cylinders,gas,97945,,manual,CA,white
2651,40525,1995,BMW,Impala,good,3 cylinders,diesel,103175,clean,manual,NC,white
2925,68744,2007,Chevrolet,C-Class,fair,8 cylinders,,153739,,automatic,MI,black
7367,76825,1998,Ford,C-Class,good,,electric,176983,rebuilt,manual,PA,red
938,27728,1998,Chevrolet,Elantra,good,,gas,175750,,,FL,silver
4075,74623,1998,,C-Class,like new,other,electric,11237,salvage,automatic,CA,white
2508,57366,2008,Chevrolet,Golf,like new,6 cylinders,diesel,238313,salvage,manual,PA,white
9400,39832,2020,Hyundai,C-Class,like new,6 cylinders,diesel,,,automatic,MI,
1483,47261,1995,Mercedes,C-Class,fair,8 cylinders,,232850,rebuilt,,NY,black
5828,10695,2010,BMW,Golf,excellent,6 cylinders,diesel,88607,clean,automatic,PA,green
9043,8288,2006,,Elantra,excellent,4 cylinders,,93115,rebuilt,automatic,OH,red
6383,11502,2010,Ford,,excellent,3 cylinders,diesel,183053,clean,automatic,PA,white
8356,5847,2019,Toyota,C-Class,,6 cylinders,electric,183288,clean,automatic,TX,green
656,10886,2022,Nissan,Civic,salvage,other,,127222,rebuilt,manual,PA,green
1563,72877,1995,Kia,Golf,salvage,3 cylinders,,131291,,manual,FL,blue
5591,27815,2006,Ford,Focus,like new,8 cylinders,,198942,rebuilt,,FL,green
1016,55668,1998,Toyota,,like new,other,,85498,salvage,manual,OH,gray
1604,46986,2007,Kia,Elantra,,8 cylinders,electric,46561,,manual,OH,silver
6199,,2005,,3 Series,salvage,,gas,26368,clean,automatic,GA,gray
3341,33802,1996,Kia,Rio,good,8 cylinders,diesel,155807,salvage,,PA,black
5280,29926,1999,Hyundai,Corolla,,8 cylinders,,157171,rebuilt,manual,OH,other
8953,14393,2017,Kia,Elantra,excellent,6 cylinders,,208730,clean,,MI,red
7620,65818,1997,BMW,Civic,like new,3 cylinders,gas,204769,,manual,NC,blue
5706,70900,2012,Honda,C-Class,like new,6 cylinders,hybrid,230422,clean,automatic,TX,black
2578,31246,1997,BMW,Civic,,3 cylinders,gas,102323,rebuilt,,FL,black
